Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
upright organizer,#REF!,Blue,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_1,6_1,13108,5vkXNazBDwnRj9mdG
upright organizer,#REF!,Blue,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_2,6_2,13108,r8DqhhWdEEEF7THaL
upright organizer,#REF!,Blue,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_3,6_3,13108,9YZqiBy7xdL7AD8mw
upright organizer,#REF!,Blue,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_4,6_4,13108,ZopEWYpTqjc6eQPcF
upright organizer,#REF!,Blue,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_5,6_5,13108,RCz74sSw7jfo7cW4t
upright organizer,#REF!,Blue,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_6,6_6,13108,7rpLkpagfsT928wpT
upright organizer,#REF!,Blue,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Aqua,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_6_7,6_7,13108,xtfBhE8Eurs8iL9PJ
upright organizer,#REF!,Yellow,Color,Two-tone dots,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Red,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_0,7_0,13108,HFf5dvPFBuzTz8joQ
upright organizer,#REF!,Yellow,Color,Cool zigzags,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Blue,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_1,7_1,13108,GRKr2Ywe6dDy9vi2F
upright organizer,#REF!,Yellow,Color,Checkered beige,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Beige,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_2,7_2,13108,EaReFKfoHrQXK35WE
upright organizer,#REF!,Yellow,Color,Purple diamonds,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Purple,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_3,7_3,13108,sqqAmpuPQrua6k2xo
upright organizer,#REF!,Yellow,Color,Vivid stripes,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Orange,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_4,7_4,13108,KJXshtmzN4dGqexiA
upright organizer,#REF!,Yellow,Color,Pastel flowers,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,White,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_5,7_5,13108,WsPRBT4P55Ts47Aum
upright organizer,#REF!,Yellow,Color,Blue waves,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Aqua,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_6,7_6,13108,QhN8QujiGpw778YEa
upright organizer,#REF!,Yellow,Color,Colorful citrus,Stored-item design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Yellow,Colorful,1x1,Yes,1600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,child's room,living room,None,None,None,No,Shelf,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrColorBoxShelf_Remake_7_7,7_7,13108,xMcFEYEsweYYMAJ5p
upright piano,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,Black,White,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_0_0,0_0,1081,24ad8eStN6hPFHehG
upright piano,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,White,Black,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_1_0,1_0,1081,9jdLwLS36rfB8gnvw
upright piano,#REF!,Walnut,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,Brown,White,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_2_0,2_0,1081,CB8bbj5TD2pLcegBh
upright piano,#REF!,Maple,Color,NA,NA,No,No,No,NA,NA,None,5200,53000,13250,Beige,White,2x1,No,47700,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,music,school,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrPianoUpright_Remake_3_0,3_0,1081,CntzvorcRkjz3oYEf
upright vacuum,#REF!,Silver,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Gray,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_0_0,0_0,908,Cx6Ppm7gSQcBhdndk
upright vacuum,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,White,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_1_0,1_0,908,hYT459ggmrPn5z3g3
upright vacuum,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Black,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_2_0,2_0,908,Zi5mZ5Lw9N3avewgG
upright vacuum,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Red,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_3_0,3_0,908,8aunXPZcWdehHmD9w
upright vacuum,#REF!,Orange,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Orange,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_4_0,4_0,908,p94pShH8K3ocBKzcm
upright vacuum,#REF!,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Green,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_5_0,5_0,908,djGvyBHAQH9Ja9SKE
upright vacuum,#REF!,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Pink,Black,1x1,No,2200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleanerStick_Remake_6_0,6_0,908,WpXJZfJBYnPWoHLYv
utility pole,#REF!,No ads,Variation,NA,NA,No,No,No,NA,NA,None,5200,NFS,5000,Gray,Gray,1x1,No,1000,Nook Miles,Nook Miles Redemption,,NA,NA,103,city life,local,None,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrTelephonepole_Remake_0_0,0_0,9619,h2QamM9j3cdE9Nwo7
utility pole,#REF!,With ads,Variation,NA,NA,No,No,No,NA,NA,None,5200,NFS,5000,Gray,Gray,1x1,No,1000,Nook Miles,Nook Miles Redemption,,NA,NA,103,city life,local,None,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrTelephonepole_Remake_1_0,1_0,9619,TLsNTf2fPMDQnfqWY
utility sink,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,3500,875,Gray,Gray,1x1,No,3200,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,lab,None,None,None,Yes,Kitchen,Yes,Does not play music,No lighting,For sale,1.0.0,Yes,FtrSlopsink,NA,4026,N6LFBnnHtwdbutzEB
utility wagon,#REF!,Black,Frame,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Green,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_0,0_0,13638,ucGgSvNEXQoee6Z8w
utility wagon,#REF!,Black,Frame,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Yellow,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_1,0_1,13638,GXnnzoB4m9w5AKFav
utility wagon,#REF!,Black,Frame,Red,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Red,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_2,0_2,13638,RJAdXgcphaCgRzmeX
utility wagon,#REF!,Black,Frame,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Blue,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_3,0_3,13638,3tyYLo4TAJzgvKnnc
utility wagon,#REF!,Black,Frame,Orange,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Orange,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_4,0_4,13638,pCqHoqKbC8Et6Jk3D
utility wagon,#REF!,Black,Frame,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Brown,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_5,0_5,13638,SKMzb6Fn55GiLWXvT
utility wagon,#REF!,Black,Frame,White,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,White,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_6,0_6,13638,JAkyoHpms36povgAn
utility wagon,#REF!,Black,Frame,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Black,Pink,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_0_7,0_7,13638,e4eEpCu3Bxh7nYfSd
utility wagon,#REF!,Silver,Frame,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Green,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_0,1_0,13638,HQZngvm9pmJhzFzEH
utility wagon,#REF!,Silver,Frame,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Yellow,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_1,1_1,13638,gk8Bfxe4A3Qh7u9Cz
utility wagon,#REF!,Silver,Frame,Red,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Red,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_2,1_2,13638,5ZozBnGgYxCkBQrn3
utility wagon,#REF!,Silver,Frame,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Blue,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_3,1_3,13638,MtJksKAEYGrX9LFPR
utility wagon,#REF!,Silver,Frame,Orange,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Orange,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_4,1_4,13638,dRbTJD7HWkzg2TYYP
utility wagon,#REF!,Silver,Frame,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Brown,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_5,1_5,13638,ECcLoZ4qjwTNGQNwn
utility wagon,#REF!,Silver,Frame,White,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,White,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_6,1_6,13638,odBWXEE3mJXBLx4aP
utility wagon,#REF!,Silver,Frame,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Gray,Pink,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_1_7,1_7,13638,wEHD5gfetWDgnRg6Z
utility wagon,#REF!,Red,Frame,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Green,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_0,2_0,13638,b2GwDRL49tKM2xbWx
utility wagon,#REF!,Red,Frame,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Yellow,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_1,2_1,13638,rdfK2a3DeXsETEkEv
utility wagon,#REF!,Red,Frame,Red,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Red,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_2,2_2,13638,sJYXZjBXBwP45byr8
utility wagon,#REF!,Red,Frame,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Blue,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_3,2_3,13638,w7kbGR52aJFtSr3QD
utility wagon,#REF!,Red,Frame,Orange,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Orange,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_4,2_4,13638,4g3sYkjM7HzvftB4L
utility wagon,#REF!,Red,Frame,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Brown,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_5,2_5,13638,GLsBpMHWDfQisLSab
utility wagon,#REF!,Red,Frame,White,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,White,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_6,2_6,13638,4wdx4XPZficbWtMbG
utility wagon,#REF!,Red,Frame,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Red,Pink,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_2_7,2_7,13638,d4doTKpaopCrnhRHk
utility wagon,#REF!,Green,Frame,Green,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Green,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_0,3_0,13638,96vYy7PwkDfgTto64
utility wagon,#REF!,Green,Frame,Yellow,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Yellow,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_1,3_1,13638,bB2mbxqiYqFafwmca
utility wagon,#REF!,Green,Frame,Red,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Red,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_2,3_2,13638,kHPrATT2Ku8MZmtbS
utility wagon,#REF!,Green,Frame,Blue,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Blue,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_3,3_3,13638,Adm8GDrZBtj4L96SD
utility wagon,#REF!,Green,Frame,Orange,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Orange,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_4,3_4,13638,EeZvHbG3HKQFqKiH8
utility wagon,#REF!,Green,Frame,Brown,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Brown,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_5,3_5,13638,JM4E39vsshZ7bPbMh
utility wagon,#REF!,Green,Frame,White,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,White,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_6,3_6,13638,YxJBSDvwgz3EKPzjw
utility wagon,#REF!,Green,Frame,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,2600,650,Green,Pink,1x1,Yes,2300,Poki,Nook's Cranny; HHP Office,,NA,NA,103,outdoors,workshop,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrOutdoorCarry_Remake_3_7,3_7,13638,YjxsYmjtp7zjyj8FT
vacuum cleaner,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,3800,950,Red,Gray,1x1,No,3400,Poki,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrCleaner_Remake_0_0,0_0,907,F2LFSJRkJemabPMZx
